t,sym,px,qty,b1sz,b1px,a1px,a1sz
2020-04-06D11:21:12.840457000,2330,0,0,73,2730000,2735000,497
2020-04-06D11:21:13.798182000,2330,2730000,1,72,2730000,2735000,497
2020-04-06D11:21:13.991942000,2330,2735000,1,72,2730000,2735000,496
2020-04-06D11:21:14.189746000,2330,0,0,72,2730000,2735000,496
2020-04-06D11:21:14.286699000,2330,2730000,1,71,2730000,2735000,496
2020-04-06D11:21:14.355235000,2330,0,0,71,2730000,2735000,496
2020-04-06D11:21:14.582136000,2330,0,0,76,2730000,2735000,496
2020-04-06D11:21:15.044190000,2330,0,0,76,2730000,2735000,497
2020-04-06D11:21:15.774531000,2330,2735000,1,76,2730000,2735000,496
2020-04-06D11:21:15.831646000,2330,2735000,1,76,2730000,2735000,495
2020-04-06D11:21:17.219265000,2330,0,0,76,2730000,2735000,495
2020-04-06D11:21:17.697144000,2330,0,0,76,2730000,2735000,496
2020-04-06D11:21:18.374423000,2330,2730000,1,75,2730000,2735000,496
2020-04-06D11:21:18.901684000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:18.928751000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:19.706721000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:20.177415000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:20.367512000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:21.609168000,2330,0,0,110,2730000,2735000,497
2020-04-06D11:21:22.503589000,2330,0,0,75,2730000,2735000,497
2020-04-06D11:21:22.696278000,2330,0,0,75,2730000,2735000,498
2020-04-06D11:21:23.233656000,2330,0,0,76,2730000,2735000,498
2020-04-06D11:21:23.831102000,2330,0,0,76,2730000,2735000,498
2020-04-06D11:21:24.265339000,2330,0,0,76,2730000,2735000,508
2020-04-06D11:21:24.334386000,2330,2730000,2,74,2730000,2735000,508
2020-04-06D11:21:25.561671000,2330,0,0,109,2730000,2735000,508
2020-04-06D11:21:25.996070000,2330,0,0,109,2730000,2735000,509
2020-04-06D11:21:26.371160000,2330,2730000,1,108,2730000,2735000,509
2020-04-06D11:21:27.091331000,2330,2730000,1,107,2730000,2735000,509
2020-04-06D11:21:28.831929000,2330,2730000,1,106,2730000,2735000,509
2020-04-06D11:21:29.220122000,2330,2730000,2,104,2730000,2735000,509
2020-04-06D11:21:29.293963000,2330,0,0,104,2730000,2735000,509
2020-04-06D11:21:29.804205000,2330,0,0,102,2730000,2735000,509
2020-04-06D11:21:30.352495000,2330,0,0,102,2730000,2735000,510
2020-04-06D11:21:31.201829000,2330,0,0,102,2730000,2735000,510
2020-04-06D11:21:31.427922000,2330,0,0,102,2730000,2735000,510
2020-04-06D11:21:32.559103000,2330,0,0,102,2730000,2735000,510
2020-04-06D11:21:33.251141000,2330,0,0,102,2730000,2735000,510
2020-04-06D11:21:33.598026000,2330,2730000,1,101,2730000,2735000,510
2020-04-06D11:21:34.286290000,2330,0,0,101,2730000,2735000,509
2020-04-06D11:21:34.757857000,2330,0,0,101,2730000,2735000,509
2020-04-06D11:21:35.168407000,2330,0,0,101,2730000,2735000,510
2020-04-06D11:21:35.220711000,2330,0,0,101,2730000,2735000,520
2020-04-06D11:21:35.345638000,2330,0,0,101,2730000,2735000,520
2020-04-06D11:21:35.971613000,2330,0,0,102,2730000,2735000,520
2020-04-06D11:21:36.433642000,2330,2735000,1,102,2730000,2735000,519
2020-04-06D11:21:36.878231000,2330,0,0,102,2730000,2735000,519
2020-04-06D11:21:36.928736000,2330,0,0,103,2730000,2735000,519
2020-04-06D11:21:37.208481000,2330,0,0,103,2730000,2735000,519
2020-04-06D11:21:39.280211000,2330,0,0,103,2730000,2735000,519
2020-04-06D11:21:41.209189000,2330,0,0,103,2730000,2735000,519
2020-04-06D11:21:42.901012000,2330,0,0,103,2730000,2735000,519
2020-04-06D11:21:43.032035000,2330,2735000,1,103,2730000,2735000,518
2020-04-06D11:21:43.902655000,2330,2730000,1,102,2730000,2735000,518
2020-04-06D11:21:44.223209000,2330,0,0,102,2730000,2735000,518
2020-04-06D11:21:44.577821000,2330,0,0,102,2730000,2735000,518
2020-04-06D11:21:44.666428000,2330,0,0,102,2730000,2735000,519
2020-04-06D11:21:45.169907000,2330,0,0,102,2730000,2735000,521
2020-04-06D11:21:47.602900000,2330,0,0,103,2730000,2735000,521
2020-04-06D11:21:47.643585000,2330,2735000,1,103,2730000,2735000,520
2020-04-06D11:21:49.872195000,2330,0,0,101,2730000,2735000,520
2020-04-06D11:21:50.622421000,2330,0,0,101,2730000,2735000,515
2020-04-06D11:21:50.867259000,2330,2735000,1,101,2730000,2735000,514
2020-04-06D11:21:50.905590000,2330,0,0,102,2730000,2735000,514
2020-04-06D11:21:50.940815000,2330,0,0,102,2730000,2735000,514
2020-04-06D11:21:51.255405000,2330,2730000,1,101,2730000,2735000,514
2020-04-06D11:21:51.469549000,2330,0,0,101,2730000,2735000,514
2020-04-06D11:21:52.929253000,2330,0,0,101,2730000,2735000,514
2020-04-06D11:21:54.401356000,2330,0,0,102,2730000,2735000,514
2020-04-06D11:21:56.829189000,2330,0,0,102,2730000,2735000,509
2020-04-06D11:21:56.840313000,2330,2730000,5,97,2730000,2735000,509
2020-04-06D11:21:56.896748000,2330,0,0,97,2730000,2735000,510
2020-04-06D11:21:57.009325000,2330,0,0,101,2730000,2735000,510
2020-04-06D11:21:57.145361000,2330,0,0,101,2730000,2735000,510
2020-04-06D11:21:57.336829000,2330,0,0,100,2730000,2735000,510
2020-04-06D11:21:58.263868000,2330,2730000,1,99,2730000,2735000,510
2020-04-06D11:21:59.010215000,2330,0,0,99,2730000,2735000,511
2020-04-06D11:22:00.463132000,2330,0,0,99,2730000,2735000,511
2020-04-06D11:22:00.657971000,2330,0,0,99,2730000,2735000,511
2020-04-06D11:22:01.814808000,2330,0,0,99,2730000,2735000,512
2020-04-06D11:22:01.876136000,2330,2735000,2,99,2730000,2735000,510
2020-04-06D11:22:04.082223000,2330,0,0,100,2730000,2735000,510
2020-04-06D11:22:04.095847000,2330,0,0,101,2730000,2735000,510
2020-04-06D11:22:04.355506000,2330,0,0,101,2730000,2735000,510
2020-04-06D11:22:06.408131000,2330,0,0,101,2730000,2735000,512
2020-04-06D11:22:06.620943000,2330,0,0,101,2730000,2735000,512
2020-04-06D11:22:06.757729000,2330,0,0,101,2730000,2735000,513
2020-04-06D11:22:09.170368000,2330,0,0,101,2730000,2735000,513
2020-04-06D11:22:09.431843000,2330,0,0,102,2730000,2735000,513
2020-04-06D11:22:10.707422000,2330,0,0,102,2730000,2735000,513
2020-04-06D11:22:11.720358000,2330,0,0,102,2730000,2735000,513
2020-04-06D11:22:12.072471000,2330,0,0,102,2730000,2735000,513
2020-04-06D11:22:14.076684000,2330,0,0,102,2730000,2735000,514
2020-04-06D11:22:15.548306000,2330,0,0,67,2730000,2735000,514
2020-04-06D11:22:15.737524000,2330,0,0,67,2730000,2735000,515
2020-04-06D11:22:16.324576000,2330,0,0,67,2730000,2735000,515
2020-04-06D11:22:17.510151000,2330,0,0,68,2730000,2735000,515
2020-04-06D11:22:17.580510000,2330,0,0,68,2730000,2735000,515
2020-04-06D11:22:19.252292000,2330,0,0,68,2730000,2735000,521
2020-04-06D11:22:20.256839000,2330,2735000,1,68,2730000,2735000,520
2020-04-06D11:22:21.217490000,2330,0,0,68,2730000,2735000,520
2020-04-06D11:22:21.218955000,2330,0,0,68,2730000,2735000,521
2020-04-06D11:22:22.116440000,2330,0,0,68,2730000,2735000,521
2020-04-06D11:22:22.237939000,2330,0,0,68,2730000,2735000,523
2020-04-06D11:22:22.585356000,2330,0,0,68,2730000,2735000,523
2020-04-06D11:22:22.595870000,2330,0,0,104,2730000,2735000,523
2020-04-06D11:22:23.019887000,2330,0,0,105,2730000,2735000,523
2020-04-06D11:22:23.252159000,2330,0,0,105,2730000,2735000,522
2020-04-06D11:22:23.654260000,2330,0,0,106,2730000,2735000,522
2020-04-06D11:22:23.977681000,2330,2730000,1,105,2730000,2735000,522
2020-04-06D11:22:24.223330000,2330,0,0,105,2730000,2735000,522
2020-04-06D11:22:24.473681000,2330,2730000,2,103,2730000,2735000,522
2020-04-06D11:22:24.520429000,2330,0,0,103,2730000,2735000,522
2020-04-06D11:22:25.941210000,2330,0,0,103,2730000,2735000,522
2020-04-06D11:22:26.129603000,2330,0,0,103,2730000,2735000,522
2020-04-06D11:22:26.827182000,2330,2730000,1,102,2730000,2735000,522
2020-04-06D11:22:28.282151000,2330,0,0,102,2730000,2735000,524
2020-04-06D11:22:29.071006000,2330,0,0,103,2730000,2735000,524
2020-04-06D11:22:29.626541000,2330,0,0,103,2730000,2735000,525
2020-04-06D11:22:29.767032000,2330,2730000,2,101,2730000,2735000,525
2020-04-06D11:22:29.768890000,2330,0,0,101,2730000,2735000,526
2020-04-06D11:22:30.034746000,2330,0,0,102,2730000,2735000,526
2020-04-06D11:22:31.529586000,2330,0,0,102,2730000,2735000,528
2020-04-06D11:22:31.974684000,2330,0,0,102,2730000,2735000,528
2020-04-06D11:22:31.987623000,2330,0,0,102,2730000,2735000,527
2020-04-06D11:22:31.998283000,2330,2730000,1,101,2730000,2735000,527
2020-04-06D11:22:33.573828000,2330,0,0,106,2730000,2735000,527
2020-04-06D11:22:33.993152000,2330,2730000,1,105,2730000,2735000,527
2020-04-06D11:22:34.823427000,2330,2730000,1,104,2730000,2735000,527
2020-04-06D11:22:35.483362000,2330,0,0,104,2730000,2735000,527
2020-04-06D11:22:36.083693000,2330,0,0,104,2730000,2735000,527
2020-04-06D11:22:37.875049000,2330,0,0,104,2730000,2735000,527
2020-04-06D11:22:39.250022000,2330,0,0,104,2730000,2735000,527
2020-04-06D11:22:39.251066000,2330,0,0,104,2730000,2735000,527
2020-04-06D11:22:41.055107000,2330,2730000,4,100,2730000,2735000,527
2020-04-06D11:22:41.536587000,2330,0,0,100,2730000,2735000,527
2020-04-06D11:22:41.727230000,2330,0,0,100,2730000,2735000,526
2020-04-06D11:22:41.732245000,2330,2735000,1,100,2730000,2735000,525
2020-04-06D11:22:41.890169000,2330,2735000,1,100,2730000,2735000,524
2020-04-06D11:22:42.014097000,2330,0,0,99,2730000,2735000,524
2020-04-06D11:22:43.185974000,2330,0,0,99,2730000,2735000,524
2020-04-06D11:22:44.810506000,2330,0,0,99,2730000,2735000,524
2020-04-06D11:22:47.948139000,2330,0,0,99,2730000,2735000,524
2020-04-06D11:22:49.015277000,2330,0,0,99,2730000,2735000,525
2020-04-06D11:22:50.439078000,2330,2730000,1,98,2730000,2735000,525
2020-04-06D11:22:50.560993000,2330,0,0,62,2730000,2735000,525
2020-04-06D11:22:50.632332000,2330,0,0,62,2730000,2735000,527
2020-04-06D11:22:50.724389000,2330,0,0,62,2730000,2735000,527
2020-04-06D11:22:51.859439000,2330,0,0,62,2730000,2735000,521
2020-04-06D11:22:51.870756000,2330,2730000,6,56,2730000,2735000,521
2020-04-06D11:22:51.925677000,2330,2730000,2,54,2730000,2735000,521
2020-04-06D11:22:51.927822000,2330,0,0,54,2730000,2735000,520
2020-04-06D11:22:51.928796000,2330,0,0,54,2730000,2735000,519
2020-04-06D11:22:51.989735000,2330,2730000,22,32,2730000,2735000,519
2020-04-06D11:22:52.207420000,2330,2730000,4,28,2730000,2735000,519
2020-04-06D11:22:52.308166000,2330,0,0,28,2730000,2735000,524
2020-04-06D11:22:52.678860000,2330,0,0,29,2730000,2735000,524
2020-04-06D11:22:52.806598000,2330,0,0,29,2730000,2735000,524
2020-04-06D11:22:53.287055000,2330,0,0,29,2730000,2735000,526
2020-04-06D11:22:53.329063000,2330,0,0,30,2730000,2735000,526
2020-04-06D11:22:53.909644000,2330,2730000,1,29,2730000,2735000,526
2020-04-06D11:22:54.693146000,2330,2730000,1,28,2730000,2735000,526
2020-04-06D11:22:54.905339000,2330,2730000,1,27,2730000,2735000,526
2020-04-06D11:22:54.943277000,2330,0,0,28,2730000,2735000,526
2020-04-06D11:22:55.000882000,2330,2730000,1,27,2730000,2735000,526
2020-04-06D11:22:55.207564000,2330,2730000,1,26,2730000,2735000,526
2020-04-06D11:22:55.426382000,2330,0,0,26,2730000,2735000,526
2020-04-06D11:22:55.519693000,2330,0,0,26,2730000,2735000,526
2020-04-06D11:22:55.528534000,2330,2730000,1,25,2730000,2735000,526
2020-04-06D11:22:55.587951000,2330,0,0,25,2730000,2735000,526
2020-04-06D11:22:55.588666000,2330,2730000,3,22,2730000,2735000,526
2020-04-06D11:22:55.590139000,2330,2730000,2,20,2730000,2735000,526
2020-04-06D11:22:55.590542000,2330,2730000,2,18,2730000,2735000,526
2020-04-06D11:22:55.591574000,2330,0,0,18,2730000,2735000,526
2020-04-06D11:22:55.621806000,2330,2730000,1,17,2730000,2735000,526
2020-04-06D11:22:55.653526000,2330,2730000,2,15,2730000,2735000,526
2020-04-06D11:22:55.782870000,2330,0,0,16,2730000,2735000,526
2020-04-06D11:22:55.783887000,2330,2730000,1,15,2730000,2735000,526
2020-04-06D11:22:55.815861000,2330,2730000,5,10,2730000,2735000,526
2020-04-06D11:22:55.831120000,2330,2730000,2,8,2730000,2735000,526
2020-04-06D11:22:55.937222000,2330,0,0,8,2730000,2735000,526
2020-04-06D11:22:55.942956000,2330,0,0,8,2730000,2735000,526
2020-04-06D11:22:56.308483000,2330,2730000,1,7,2730000,2735000,526
2020-04-06D11:22:56.553507000,2330,2730000,7,93,2725000,2730000,3
2020-04-06D11:22:56.612746000,2330,2730000,3,93,2725000,2735000,526
2020-04-06D11:22:56.622943000,2330,0,0,93,2725000,2730000,1
2020-04-06D11:22:56.624005000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.624282000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.625371000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.637096000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.637751000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.638833000,2330,0,0,93,2725000,2730000,2
2020-04-06D11:22:56.642314000,2330,0,0,93,2725000,2730000,3
2020-04-06D11:22:56.642343000,2330,0,0,93,2725000,2730000,4
2020-04-06D11:22:56.644051000,2330,0,0,93,2725000,2730000,11
2020-04-06D11:22:56.684871000,2330,0,0,93,2725000,2730000,10
2020-04-06D11:22:56.687545000,2330,0,0,93,2725000,2730000,9
2020-04-06D11:22:56.689297000,2330,0,0,93,2725000,2730000,8
2020-04-06D11:22:56.717142000,2330,0,0,93,2725000,2730000,8
2020-04-06D11:22:56.721096000,2330,0,0,93,2725000,2730000,9
2020-04-06D11:22:56.725459000,2330,0,0,93,2725000,2730000,10
2020-04-06D11:22:56.726336000,2330,0,0,93,2725000,2730000,10
2020-04-06D11:22:56.728437000,2330,0,0,93,2725000,2730000,11
2020-04-06D11:22:56.744399000,2330,0,0,93,2725000,2730000,12
2020-04-06D11:22:56.756979000,2330,2730000,1,93,2725000,2730000,11
2020-04-06D11:22:56.881448000,2330,0,0,93,2725000,2730000,11
2020-04-06D11:22:56.947135000,2330,0,0,93,2725000,2730000,15
2020-04-06D11:22:56.990600000,2330,0,0,93,2725000,2730000,16
2020-04-06D11:22:57.026873000,2330,0,0,93,2725000,2730000,17
2020-04-06D11:22:57.065939000,2330,0,0,93,2725000,2730000,17
2020-04-06D11:22:57.069852000,2330,0,0,93,2725000,2730000,17
2020-04-06D11:22:57.091583000,2330,0,0,93,2725000,2730000,21
2020-04-06D11:22:57.125578000,2330,0,0,93,2725000,2730000,21
2020-04-06D11:22:57.126303000,2330,0,0,93,2725000,2730000,21
2020-04-06D11:22:57.138974000,2330,0,0,93,2725000,2730000,22
2020-04-06D11:22:57.161456000,2330,0,0,93,2725000,2730000,26
2020-04-06D11:22:57.609051000,2330,0,0,129,2725000,2730000,26
2020-04-06D11:22:57.684905000,2330,0,0,129,2725000,2730000,26
2020-04-06D11:22:57.686181000,2330,0,0,129,2725000,2730000,26
2020-04-06D11:22:57.686436000,2330,0,0,129,2725000,2730000,26
2020-04-06D11:22:57.742702000,2330,0,0,129,2725000,2730000,26
2020-04-06D11:22:57.814795000,2330,0,0,129,2725000,2730000,35
2020-04-06D11:22:57.819965000,2330,0,0,129,2725000,2730000,35
2020-04-06D11:22:58.425522000,2330,0,0,129,2725000,2730000,35
2020-04-06D11:22:58.436266000,2330,0,0,129,2725000,2730000,38
2020-04-06D11:22:58.464974000,2330,0,0,129,2725000,2730000,38
2020-04-06D11:22:58.505142000,2330,0,0,129,2725000,2730000,42
2020-04-06D11:22:58.896073000,2330,0,0,129,2725000,2730000,42
2020-04-06D11:22:58.996405000,2330,0,0,129,2725000,2730000,42
2020-04-06D11:22:58.997720000,2330,0,0,129,2725000,2730000,42
2020-04-06D11:22:59.025392000,2330,0,0,129,2725000,2730000,42
2020-04-06D11:22:59.038871000,2330,0,0,129,2725000,2730000,51
2020-04-06D11:22:59.381233000,2330,0,0,129,2725000,2730000,51
2020-04-06D11:22:59.457529000,2330,0,0,129,2725000,2730000,57
2020-04-06D11:22:59.753816000,2330,0,0,129,2725000,2730000,57
2020-04-06D11:22:59.886421000,2330,0,0,129,2725000,2730000,57
2020-04-06D11:23:00.387177000,2330,0,0,129,2725000,2730000,57
2020-04-06D11:23:01.052887000,2330,0,0,129,2725000,2730000,57
2020-04-06D11:23:01.060347000,2330,0,0,129,2725000,2730000,58
2020-04-06D11:23:01.088639000,2330,0,0,129,2725000,2730000,58
2020-04-06D11:23:01.088887000,2330,0,0,129,2725000,2730000,58
2020-04-06D11:23:01.110829000,2330,0,0,129,2725000,2730000,59
2020-04-06D11:23:01.458031000,2330,2730000,3,129,2725000,2730000,56
2020-04-06D11:23:01.508377000,2330,2730000,56,129,2725000,2735000,467
2020-04-06D11:23:01.553946000,2330,0,0,129,2725000,2735000,466
2020-04-06D11:23:01.568383000,2330,0,0,129,2725000,2730000,1
2020-04-06D11:23:01.570790000,2330,0,0,134,2725000,2730000,1
2020-04-06D11:23:01.579672000,2330,0,0,134,2725000,2735000,466
2020-04-06D11:23:01.586792000,2330,0,0,134,2725000,2735000,466
2020-04-06D11:23:01.636883000,2330,0,0,134,2725000,2735000,466
2020-04-06D11:23:01.649634000,2330,0,0,134,2725000,2735000,466
2020-04-06D11:23:01.714258000,2330,0,0,134,2725000,2735000,464
2020-04-06D11:23:02.301619000,2330,0,0,134,2725000,2735000,464
2020-04-06D11:23:02.467146000,2330,0,0,134,2725000,2735000,453
2020-04-06D11:23:02.801050000,2330,0,0,134,2725000,2735000,457
2020-04-06D11:23:02.852461000,2330,0,0,134,2725000,2735000,461
2020-04-06D11:23:03.040587000,2330,2725000,1,133,2725000,2735000,461
2020-04-06D11:23:03.201615000,2330,2725000,1,132,2725000,2735000,461
2020-04-06D11:23:03.410277000,2330,0,0,132,2725000,2735000,464
2020-04-06D11:23:03.411473000,2330,0,0,132,2725000,2735000,464
2020-04-06D11:23:03.601837000,2330,0,0,132,2725000,2735000,464
2020-04-06D11:23:03.863649000,2330,2735000,1,132,2725000,2735000,463
2020-04-06D11:23:04.058930000,2330,0,0,132,2725000,2735000,467
2020-04-06D11:23:04.207574000,2330,0,0,132,2725000,2735000,467
2020-04-06D11:23:04.350567000,2330,0,0,132,2725000,2735000,466
2020-04-06D11:23:04.403273000,2330,0,0,131,2725000,2735000,466
2020-04-06D11:23:04.814224000,2330,0,0,132,2725000,2735000,466
2020-04-06D11:23:05.150295000,2330,0,0,132,2725000,2735000,466
2020-04-06D11:23:05.298606000,2330,0,0,132,2725000,2735000,466
2020-04-06D11:23:06.452246000,2330,2730000,1,132,2725000,2735000,466
2020-04-06D11:23:06.534049000,2330,0,0,133,2725000,2735000,466
2020-04-06D11:23:06.567179000,2330,0,0,97,2725000,2735000,466
2020-04-06D11:23:06.608354000,2330,0,0,36,2730000,2735000,466
2020-04-06D11:23:06.673770000,2330,0,0,36,2730000,2735000,466
2020-04-06D11:23:06.687039000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:07.070184000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:07.297135000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:07.542238000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:08.497412000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:08.572035000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:08.682595000,2330,0,0,39,2730000,2735000,466
2020-04-06D11:23:09.051673000,2330,0,0,39,2730000,2735000,467
2020-04-06D11:23:09.135190000,2330,0,0,39,2730000,2735000,467
2020-04-06D11:23:11.025970000,2330,0,0,39,2730000,2735000,467
2020-04-06D11:23:11.135983000,2330,0,0,39,2730000,2735000,472
2020-04-06D11:23:11.276579000,2330,0,0,40,2730000,2735000,472
2020-04-06D11:23:12.243143000,2330,2730000,2,38,2730000,2735000,472
2020-04-06D11:23:13.563628000,2330,2735000,1,38,2730000,2735000,471
2020-04-06D11:23:13.919107000,2330,0,0,38,2730000,2735000,474
2020-04-06D11:23:14.678049000,2330,0,0,38,2730000,2735000,474
2020-04-06D11:23:15.156390000,2330,0,0,39,2730000,2735000,474
2020-04-06D11:23:16.387704000,2330,2730000,1,38,2730000,2735000,474
2020-04-06D11:23:16.886052000,2330,0,0,38,2730000,2735000,475
2020-04-06D11:23:17.138664000,2330,0,0,38,2730000,2735000,475
2020-04-06D11:23:17.723982000,2330,0,0,39,2730000,2735000,475
2020-04-06D11:23:18.219400000,2330,2735000,1,39,2730000,2735000,474
2020-04-06D11:23:18.230616000,2330,0,0,39,2730000,2735000,474
2020-04-06D11:23:18.232692000,2330,0,0,39,2730000,2735000,474
2020-04-06D11:23:19.068571000,2330,0,0,39,2730000,2735000,474
2020-04-06D11:23:19.941270000,2330,0,0,40,2730000,2735000,474
2020-04-06D11:23:20.424050000,2330,0,0,40,2730000,2735000,471
2020-04-06D11:23:22.035063000,2330,0,0,40,2730000,2735000,471
2020-04-06D11:23:22.990028000,2330,2730000,1,39,2730000,2735000,471
2020-04-06D11:23:24.409954000,2330,0,0,39,2730000,2735000,475
2020-04-06D11:23:24.581462000,2330,0,0,7,2730000,2735000,475
2020-04-06D11:23:25.841229000,2330,0,0,7,2730000,2735000,475
2020-04-06D11:23:26.165879000,2330,0,0,7,2730000,2735000,475
2020-04-06D11:23:26.581598000,2330,0,0,7,2730000,2735000,475
2020-04-06D11:23:26.634554000,2330,0,0,7,2730000,2735000,476
2020-04-06D11:23:27.116447000,2330,0,0,7,2730000,2735000,476
2020-04-06D11:23:27.633818000,2330,0,0,43,2730000,2735000,476
2020-04-06D11:23:27.819588000,2330,2730000,1,42,2730000,2735000,476
2020-04-06D11:23:29.814561000,2330,0,0,42,2730000,2735000,476
2020-04-06D11:23:30.464549000,2330,0,0,42,2730000,2735000,476
2020-04-06D11:23:31.126834000,2330,0,0,43,2730000,2735000,476
2020-04-06D11:23:31.150926000,2330,0,0,43,2730000,2735000,476
2020-04-06D11:23:33.335969000,2330,0,0,44,2730000,2735000,476
2020-04-06D11:23:33.402834000,2330,0,0,45,2730000,2735000,476
2020-04-06D11:23:34.024038000,2330,2730000,1,44,2730000,2735000,476
2020-04-06D11:23:34.594021000,2330,2730000,1,43,2730000,2735000,476
2020-04-06D11:23:34.797573000,2330,2730000,4,39,2730000,2735000,476
